PV_ID,PV_ID_original,Year,Month,Day,Time,Tempreature,Precipitation,Weather,Observed,ForecastOpticalFlow,lat,lng
1,6,13,11,7,12.5,15.9,0,4,0.8072298,0.823737396,35.81228,139.72822
1,6,13,11,7,13,14.7,0,4,0.5529744,0.759036645,35.81228,139.72822
1,6,13,11,7,13.5,14.7,0,4,0.4505704,0.425635372,35.81228,139.72822
1,6,13,11,7,14,15.7,0,1,0.149688,0.533934117,35.81228,139.72822
1,6,13,11,7,14.5,15.7,0,1,0.1174904,0.181548505,35.81228,139.72822
1,6,13,11,7,15,15.7,0,4,0.1178352,0.137542611,35.81228,139.72822
1,6,13,11,7,15.5,15.7,0,4,0.1921068,0.037921183,35.81228,139.72822
1,6,13,11,7,16,15.4,0,1,0.1255324,0.108785106,35.81228,139.72822
1,6,13,11,7,16.5,15.4,0,1,0.1255324,NaN,35.81228,139.72822
1,6,13,11,7,17,13.3,0,1,0.117593,NaN,35.81228,139.72822
1,6,13,11,8,6.5,13.3,0,1,0.117593,0.063320066,35.81228,139.72822
1,6,13,11,8,7,14.4,0,1,0.5741708,0.781633361,35.81228,139.72822
1,6,13,11,8,7.5,14.4,0,1,1.5324208,1.125017631,35.81228,139.72822
1,6,13,11,8,8,15.7,0,1,1.8457824,1.781764121,35.81228,139.72822
1,6,13,11,8,8.5,15.7,0,1,2.0939076,1.888244696,35.81228,139.72822
1,6,13,11,8,9,16.7,0,1,2.3206592,2.134001943,35.81228,139.72822
1,6,13,11,8,9.5,16.7,0,1,2.4624,2.318807966,35.81228,139.72822
1,6,13,11,8,10,18.1,0,1,2.5458368,2.410045147,35.81228,139.72822
1,6,13,11,8,10.5,18.1,0,1,2.566085,2.516900862,35.81228,139.72822
1,6,13,11,8,11,19.5,0,2,2.523093,2.511153745,35.81228,139.72822
1,6,13,11,8,11.5,19.5,0,2,2.4225198,2.250866149,35.81228,139.72822
1,6,13,11,8,12,20.3,0,1,2.2587544,2.210806365,35.81228,139.72822
1,6,13,11,8,12.5,20.3,0,1,2.0951178,2.094715496,35.81228,139.72822
1,6,13,11,8,13,20.9,0,2,1.9081806,1.759297144,35.81228,139.72822
1,6,13,11,8,13.5,20.9,0,2,1.6268546,1.563887387,35.81228,139.72822
1,6,13,11,8,14,20.9,0,2,1.30032,1.283087207,35.81228,139.72822
1,6,13,11,8,14.5,20.9,0,2,0.958766,0.883576334,35.81228,139.72822
1,6,13,11,8,15,21,0,2,0.5954886,0.588323294,35.81228,139.72822
1,6,13,11,8,15.5,21,0,2,0.2736864,0.209013029,35.81228,139.72822
1,6,13,11,8,16,20,0,2,0.117593,0.129920018,35.81228,139.72822
1,6,13,11,8,16.5,20,0,2,0.117593,NaN,35.81228,139.72822
1,6,13,11,8,17,12,0,2,0.059171,NaN,35.81228,139.72822
1,6,13,11,9,6.5,12,0,2,0.059171,0.027317001,35.81228,139.72822
1,6,13,11,9,7,12.6,0,4,0.1666666,0.207764463,35.81228,139.72822
1,6,13,11,9,7.5,12.6,0,4,0.2925376,0.503620299,35.81228,139.72822
1,6,13,11,9,8,12.8,0,10,0.5122656,1.353444847,35.81228,139.72822
1,6,13,11,9,8.5,12.8,0,10,0.722816,0.865590592,35.81228,139.72822
1,6,13,11,9,9,13.3,0,4,0.2010592,0.815019823,35.81228,139.72822
1,6,13,11,9,9.5,13.3,0,4,0.274455,0.444039334,35.81228,139.72822
1,6,13,11,9,10,13.5,0,10,0.13232,0.636212741,35.81228,139.72822
1,6,13,11,9,10.5,13.5,0,10,0.182716,0.267734472,35.81228,139.72822
1,6,13,11,9,11,14.1,0,4,0.217647,0.242671437,35.81228,139.72822
1,6,13,11,9,11.5,14.1,0,4,0.3128334,0.781806449,35.81228,139.72822
1,6,13,11,9,12,13.5,0,10,0.3891856,0.664600598,35.81228,139.72822
1,6,13,11,9,12.5,13.5,0,10,0.6600426,0.465096695,35.81228,139.72822
1,6,13,11,9,13,13.6,0,4,0.3895956,0.934453236,35.81228,139.72822
1,6,13,11,9,13.5,13.6,0,4,0.2012794,0.47543389,35.81228,139.72822
1,6,13,11,9,14,14.5,0,4,0.133056,0.182062309,35.81228,139.72822
1,6,13,11,9,14.5,14.5,0,4,0.1019728,0.144497453,35.81228,139.72822
1,6,13,11,9,15,14.5,0,4,0.1019728,NaN,35.81228,139.72822
1,6,13,11,9,15.5,14.5,0,4,0.1019728,NaN,35.81228,139.72822
1,6,13,11,9,16,13.2,0,4,0.0729526,NaN,35.81228,139.72822
1,6,13,11,9,16.5,13.2,0,4,0.0729526,NaN,35.81228,139.72822
1,6,13,11,9,17,13.2,0,4,0.0729526,NaN,35.81228,139.72822
1,6,13,11,10,6.5,13.2,0,4,0.0729526,0.060119568,35.81228,139.72822
1,6,13,11,10,7,14.7,0,4,0.1335078,0.052452886,35.81228,139.72822
1,6,13,11,10,7.5,14.7,0,4,0.1921904,0.201252501,35.81228,139.72822
1,6,13,11,10,8,17.4,0,4,0.1666896,0.516402755,35.81228,139.72822
1,6,13,11,10,8.5,17.4,0,4,0.3117144,0.477346783,35.81228,139.72822
1,6,13,11,10,9,19.2,0,4,0.2737312,0.874136266,35.81228,139.72822
1,6,13,11,10,9.5,19.2,0,4,0.166725,0.610544308,35.81228,139.72822
1,6,13,11,10,10,19.8,0,4,0.1826016,0.355547783,35.81228,139.72822
1,6,13,11,10,10.5,19.8,0,4,0.166594,0.369921789,35.81228,139.72822
1,6,13,11,10,11,20.2,0,4,0.150472,0.364176231,35.81228,139.72822
1,6,13,11,10,11.5,20.2,0,4,0.116343,0.279413434,35.81228,139.72822
1,6,13,11,10,12,20.4,0,4,0.1330128,0.142820844,35.81228,139.72822
1,6,13,11,10,12.5,20.4,0,4,0.183984,0.240240052,35.81228,139.72822
1,6,13,11,10,13,20.7,0,4,0.4210146,0.312542011,35.81228,139.72822
1,6,13,11,10,13.5,20.7,0,4,0.4505704,0.644268159,35.81228,139.72822
1,6,13,11,10,14,20.6,0,4,0.57456,0.502921425,35.81228,139.72822
1,6,13,11,10,14.5,20.6,0,4,0.254932,0.310852587,35.81228,139.72822
1,6,13,11,10,15,21.3,0,4,0.273546,0.151787246,35.81228,139.72822
1,6,13,11,10,15.5,21.3,0,4,0.1336268,0.117382223,35.81228,139.72822
1,6,13,11,10,16,20.7,0,4,0.0873334,0.073911834,35.81228,139.72822
1,6,13,11,10,16.5,20.7,0,4,0.0873334,NaN,35.81228,139.72822
1,6,13,11,10,17,12.6,0,4,0.059171,NaN,35.81228,139.72822
1,6,13,11,11,6.5,12.6,0,4,0.059171,NaN,35.81228,139.72822
1,6,13,11,11,7,12.2,0,4,0.117302,0.283855617,35.81228,139.72822
1,6,13,11,11,7.5,12.2,0,4,0.118041,0.499716977,35.81228,139.72822
1,6,13,11,11,8,12.6,0,4,0.1495746,0.349921744,35.81228,139.72822
1,6,13,11,11,8.5,12.6,0,4,0.3219,0.323926811,35.81228,139.72822
1,6,13,11,11,9,13,0,4,0.5756088,0.525261184,35.81228,139.72822
1,6,13,11,11,9.5,13,0,4,0.849804,0.924793144,35.81228,139.72822
1,6,13,11,11,10,13.6,0,4,1.0967226,1.101383264,35.81228,139.72822
1,6,13,11,11,10.5,13.6,0,4,1.36458,1.590737563,35.81228,139.72822
1,6,13,11,11,11,14.6,0,10,1.0451016,1.172027397,35.81228,139.72822
1,6,13,11,11,11.5,14.6,0,10,1.065856,0.988501331,35.81228,139.72822
1,6,13,11,11,12,15.1,0,4,0.8502162,1.009345331,35.81228,139.72822
1,6,13,11,11,12.5,15.1,0,4,1.3861342,1.699964402,35.81228,139.72822
1,6,13,11,11,13,15.7,0,10,1.8877936,1.330487501,35.81228,139.72822
1,6,13,11,11,13.5,15.7,0,10,1.511349,1.418335871,35.81228,139.72822
1,6,13,11,11,14,16.2,0,1,0.4106242,1.081442143,35.81228,139.72822
1,6,13,11,11,14.5,16.2,0,1,0.0660792,0.12661044,35.81228,139.72822
1,6,13,11,11,15,12,0.5,10,0.1338022,0.056261086,35.81228,139.72822
1,6,13,11,11,15.5,12,0.5,10,0.1835856,0.077963907,35.81228,139.72822
1,6,13,11,11,16,12.2,1,1,0.1024632,0.100047396,35.81228,139.72822
1,6,13,11,11,16.5,12.2,1,1,0.1024632,NaN,35.81228,139.72822
1,6,13,11,11,17,8.1,0,4,0.1024632,NaN,35.81228,139.72822
1,6,13,11,12,6.5,8.1,0,4,0.1024632,0.024697987,35.81228,139.72822
1,6,13,11,12,7,8.1,0,4,0.236581,0.261674191,35.81228,139.72822
1,6,13,11,12,7.5,8.1,0,4,0.409311,1.089921103,35.81228,139.72822
1,6,13,11,12,8,8.3,0,4,0.166194,0.88383212,35.81228,139.72822
1,6,13,11,12,8.5,8.3,0,4,0.2178384,0.496560287,35.81228,139.72822
1,6,13,11,12,9,8.6,0,4,0.429237,0.525343907,35.81228,139.72822
1,6,13,11,12,9.5,8.6,0,4,0.2561728,1.021951383,35.81228,139.72822
1,6,13,11,12,10,10.2,0,4,0.25446,0.541348611,35.81228,139.72822
1,6,13,11,12,10.5,10.2,0,4,0.36936,0.396134393,35.81228,139.72822
1,6,13,11,12,11,9.9,0,4,0.6159536,0.867212559,35.81228,139.72822
1,6,13,11,12,11.5,9.9,0,4,0.9374688,0.776510349,35.81228,139.72822
1,6,13,11,12,12,10.3,0,4,0.937402,0.996466955,35.81228,139.72822
1,6,13,11,12,12.5,10.3,0,4,1.0870974,1.383744329,35.81228,139.72822
1,6,13,11,12,13,11.1,0,4,0.6591676,1.841579672,35.81228,139.72822
1,6,13,11,12,13.5,11.1,0,4,0.291984,0.72607356,35.81228,139.72822
1,6,13,11,12,14,11.7,0,1,0.2551054,0.330641754,35.81228,139.72822
1,6,13,11,12,14.5,11.7,0,1,0.166566,0.275119796,35.81228,139.72822
1,6,13,11,12,15,12.2,0,4,0.5533124,0.158752886,35.81228,139.72822
1,6,13,11,12,15.5,12.2,0,4,0.236664,0.206860333,35.81228,139.72822
1,6,13,11,12,16,11.8,0,1,0.1024632,0.114213302,35.81228,139.72822
1,6,13,11,12,16.5,11.8,0,1,0.1024632,NaN,35.81228,139.72822
1,6,13,11,12,17,6.5,0,1,0.117593,NaN,35.81228,139.72822
1,6,13,11,13,6.5,6.5,0,1,0.117593,0.101265175,35.81228,139.72822
1,6,13,11,13,7,7.1,0,1,0.532472,0.385780788,35.81228,139.72822
1,6,13,11,13,7.5,7.1,0,1,1.534533,0.873325802,35.81228,139.72822
1,6,13,11,13,8,7.7,0,1,1.8484466,1.698602692,35.81228,139.72822
1,6,13,11,13,8.5,7.7,0,1,2.0966946,1.835643136,35.81228,139.72822
1,6,13,11,13,9,9.1,0,1,2.3225202,2.366797505,35.81228,139.72822
1,6,13,11,13,9.5,9.1,0,1,2.4656632,2.090596786,35.81228,139.72822
1,6,13,11,13,10,10.2,0,1,2.5471446,2.527647544,35.81228,139.72822
1,6,13,11,13,10.5,10.2,0,1,2.567565,2.556470657,35.81228,139.72822
1,6,13,11,13,11,12.2,0,2,2.5269244,2.486878454,35.81228,139.72822
1,6,13,11,13,11.5,12.2,0,2,2.4248224,2.533929476,35.81228,139.72822
1,6,13,11,13,12,12.6,0,1,2.2610588,2.183701428,35.81228,139.72822
1,6,13,11,13,12.5,12.6,0,1,2.0966946,2.09078477,35.81228,139.72822
1,6,13,11,13,13,13.7,0,2,1.9521502,1.946512835,35.81228,139.72822
1,6,13,11,13,13.5,13.7,0,2,1.660659,1.646128649,35.81228,139.72822
1,6,13,11,13,14,12.8,0,4,1.3655642,1.370614741,35.81228,139.72822
1,6,13,11,13,14.5,12.8,0,4,0.8935776,0.909117953,35.81228,139.72822
1,6,13,11,13,15,12.3,0,2,0.1661724,0.398112131,35.81228,139.72822
1,6,13,11,13,15.5,12.3,0,2,0.1255824,0.080681836,35.81228,139.72822
1,6,13,11,13,16,12.1,0,4,0.0459886,0.068367078,35.81228,139.72822
1,6,13,11,13,16.5,12.1,0,4,0.0459886,NaN,35.81228,139.72822
1,6,13,11,13,17,6.7,0,1,0.117568,NaN,35.81228,139.72822
1,6,13,11,14,6.5,6.7,0,1,0.117568,NaN,35.81228,139.72822
1,6,13,11,14,7,6.6,0,2,0.470526,0.40669522,35.81228,139.72822
1,6,13,11,14,7.5,6.6,0,2,1.5336574,1.441185569,35.81228,139.72822
1,6,13,11,14,8,7.1,0,1,1.8673216,1.700961637,35.81228,139.72822
1,6,13,11,14,8.5,7.1,0,1,2.1357978,1.577236597,35.81228,139.72822
1,6,13,11,14,9,8.4,0,2,2.3196824,2.05531309,35.81228,139.72822
1,6,13,11,14,9.5,8.4,0,2,2.4845694,2.344006554,35.81228,139.72822
1,6,13,11,14,10,9.3,0,1,2.4637984,2.676545672,35.81228,139.72822
1,6,13,11,14,10.5,9.3,0,1,2.5246656,2.246134673,35.81228,139.72822
1,6,13,11,14,11,11.2,0,4,2.484196,2.40328122,35.81228,139.72822
1,6,13,11,14,11.5,11.2,0,4,2.40084,2.398916968,35.81228,139.72822
1,6,13,11,14,12,12.1,0,1,2.3006288,2.31404287,35.81228,139.72822
1,6,13,11,14,12.5,12.1,0,1,2.1365142,2.068625024,35.81228,139.72822
1,6,13,11,14,13,13.5,0,4,1.8977076,1.817311469,35.81228,139.72822
1,6,13,11,14,13.5,13.5,0,4,1.532445,1.607747254,35.81228,139.72822
1,6,13,11,14,14,13.4,0,4,0.7228896,1.208139215,35.81228,139.72822
1,6,13,11,14,14.5,13.4,0,4,0.1499094,0.342207691,35.81228,139.72822
1,6,13,11,14,15,13.5,0,4,0.1334144,0.188687426,35.81228,139.72822
1,6,13,11,14,15.5,13.5,0,4,0.117648,0.094739469,35.81228,139.72822
1,6,13,11,14,16,13.8,0,4,0.0334054,0.045813075,35.81228,139.72822
1,6,13,11,14,16.5,13.8,0,4,0.0334054,NaN,35.81228,139.72822
1,6,13,11,14,17,10.5,0,4,0.08016,NaN,35.81228,139.72822
1,6,13,11,15,6.5,10.5,0,4,0.08016,NaN,35.81228,139.72822
1,6,13,11,15,7,10.7,0,4,0.149883,0.081783531,35.81228,139.72822
1,6,13,11,15,7.5,10.7,0,4,0.5324966,1.074693911,35.81228,139.72822
1,6,13,11,15,8,10.6,0,10,0.3501228,0.88187971,35.81228,139.72822
1,6,13,11,15,8.5,10.6,0,10,0.3122778,1.218388763,35.81228,139.72822
1,6,13,11,15,9,11.6,0,4,0.2185568,0.566948857,35.81228,139.72822
1,6,13,11,15,9.5,11.6,0,4,0.1654656,0.405558823,35.81228,139.72822
1,6,13,11,15,10,11.7,0,10,0.3308,0.355577767,35.81228,139.72822
1,6,13,11,15,10.5,11.7,0,10,0.2355296,0.652870426,35.81228,139.72822
1,6,13,11,15,11,12.4,0,10,0.217958,0.397435331,35.81228,139.72822
1,6,13,11,15,11.5,12.4,0,10,0.166725,0.366756063,35.81228,139.72822
1,6,13,11,15,12,12.3,0,10,0.1330128,0.456325978,35.81228,139.72822
1,6,13,11,15,12.5,12.3,0,10,0.1172898,0.190825358,35.81228,139.72822
1,6,13,11,15,13,11.6,0,10,0.1508112,0.160793921,35.81228,139.72822
1,6,13,11,15,13.5,11.6,0,10,0.117325,0.261298677,35.81228,139.72822
1,6,13,11,15,14,11.2,0,4,0.1181376,0.084446613,35.81228,139.72822
1,6,13,11,15,14.5,11.2,0,4,0.117576,0.044219582,35.81228,139.72822
1,6,13,11,15,15,11.2,0,10,0.1173332,0.049874894,35.81228,139.72822
1,6,13,11,15,15.5,11.2,0,10,0.117648,0.045093447,35.81228,139.72822
1,6,13,11,15,16,11.2,0,10,0.117648,NaN,35.81228,139.72822
1,6,13,11,15,16.5,8.1,0,1,0.117568,NaN,35.81228,139.72822
1,6,13,11,15,17,8.1,0,1,0.117568,NaN,35.81228,139.72822
1,6,13,11,16,6.5,8.1,0,1,0.117568,NaN,35.81228,139.72822
1,6,13,11,16,7,8.8,0,1,0.3700424,0.266360984,35.81228,139.72822
1,6,13,11,16,7.5,8.8,0,1,1.385835,0.774449465,35.81228,139.72822
1,6,13,11,16,8,9.7,0,1,1.7626872,1.354720411,35.81228,139.72822
1,6,13,11,16,8.5,9.7,0,1,2.0127102,1.96981563,35.81228,139.72822
1,6,13,11,16,9,10.9,0,1,2.2178548,2.180991669,35.81228,139.72822
1,6,13,11,16,9.5,10.9,0,1,2.339787,2.323789139,35.81228,139.72822
1,6,13,11,16,10,12.7,0,1,2.4029312,2.360713313,35.81228,139.72822
1,6,13,11,16,10.5,12.7,0,1,2.4532128,2.371011382,35.81228,139.72822
1,6,13,11,16,11,15,0,1,2.40279,2.435714893,35.81228,139.72822
1,6,13,11,16,11.5,15,0,1,2.341845,2.576364746,35.81228,139.72822
1,6,13,11,16,12,16,0,1,2.21688,2.242974525,35.81228,139.72822
1,6,13,11,16,12.5,16,0,1,2.115816,2.092210945,35.81228,139.72822
1,6,13,11,16,13,16.5,0,1,1.9291266,1.752619036,35.81228,139.72822
1,6,13,11,16,13.5,16.5,0,1,1.658795,1.647638457,35.81228,139.72822
1,6,13,11,16,14,17.3,0,2,1.364208,1.294385542,35.81228,139.72822
1,6,13,11,16,14.5,17.3,0,2,0.9582444,0.965582367,35.81228,139.72822
1,6,13,11,16,15,16.3,0,1,0.533062,0.501594427,35.81228,139.72822
1,6,13,11,16,15.5,16.3,0,1,0.1835856,0.210147257,35.81228,139.72822
1,6,13,11,16,16,16.3,0,2,0.08016,0.078763676,35.81228,139.72822
1,6,13,11,16,16.5,16.3,0,2,0.08016,NaN,35.81228,139.72822
1,6,13,11,16,17,10.1,0,1,0.117568,NaN,35.81228,139.72822
1,6,13,11,17,6.5,10.1,0,1,0.117568,NaN,35.81228,139.72822
1,6,13,11,17,7,9.7,0,1,0.350506,0.340822973,35.81228,139.72822
1,6,13,11,17,7.5,9.7,0,1,1.3001652,0.921839586,35.81228,139.72822
1,6,13,11,17,8,10,0,1,1.680187,1.629805375,35.81228,139.72822
1,6,13,11,17,8.5,10,0,1,1.9283724,1.78001389,35.81228,139.72822
1,6,13,11,17,9,10.6,0,1,2.1160272,2.091553607,35.81228,139.72822
1,6,13,11,17,9.5,10.6,0,1,2.2803228,2.190974168,35.81228,139.72822
1,6,13,11,17,10,12,0,1,2.3394176,2.275822808,35.81228,139.72822
1,6,13,11,17,10.5,12,0,1,2.3605888,2.32747056,35.81228,139.72822
1,6,13,11,17,11,14.7,0,2,2.339766,2.244355726,35.81228,139.72822
1,6,13,11,17,11.5,14.7,0,2,2.280285,2.258311774,35.81228,139.72822
1,6,13,11,17,12,16.1,0,1,2.1553,2.140786727,35.81228,139.72822
1,6,13,11,17,12.5,16.1,0,1,1.9295322,1.920967078,35.81228,139.72822
1,6,13,11,17,13,17.3,0,2,1.3426386,1.710992505,35.81228,139.72822
1,6,13,11,17,13.5,17.3,0,2,0.958455,1.407240652,35.81228,139.72822
1,6,13,11,17,14,18.6,0,2,0.8944704,1.077992183,35.81228,139.72822
1,6,13,11,17,14.5,18.6,0,2,0.4301322,0.606150899,35.81228,139.72822
1,6,13,11,17,15,18.8,0,2,0.4097728,0.439141937,35.81228,139.72822
1,6,13,11,17,15.5,18.8,0,2,0.1835856,0.181845638,35.81228,139.72822
1,6,13,11,17,16,18.3,0,2,0.0873744,0.053985864,35.81228,139.72822
1,6,13,11,17,16.5,18.3,0,2,0.0873744,NaN,35.81228,139.72822
1,6,13,11,17,17,10.2,0,2,0.1023376,NaN,35.81228,139.72822
1,6,13,11,18,6.5,10.2,0,2,0.1023376,NaN,35.81228,139.72822
1,6,13,11,18,7,11.3,0,1,0.20111,0.264970774,35.81228,139.72822
1,6,13,11,18,7.5,11.3,0,1,0.5022602,1.113369659,35.81228,139.72822
1,6,13,11,18,8,11.8,0,1,1.4065278,1.147860939,35.81228,139.72822
1,6,13,11,18,8.5,11.8,0,1,1.7414616,1.687276387,35.81228,139.72822
1,6,13,11,18,9,12.7,0,1,1.9719784,1.914537401,35.81228,139.72822
1,6,13,11,18,9.5,12.7,0,1,2.1355404,2.068083488,35.81228,139.72822
1,6,13,11,18,10,13.8,0,1,2.2176832,1.975166786,35.81228,139.72822
1,6,13,11,18,10.5,13.8,0,1,2.2388544,2.175893421,35.81228,139.72822
1,6,13,11,18,11,17,0,1,2.21897,2.191238022,35.81228,139.72822
1,6,13,11,18,11.5,17,0,1,2.136645,2.02863126,35.81228,139.72822
1,6,13,11,18,12,19.8,0,1,2.0543088,2.05373751,35.81228,139.72822
1,6,13,11,18,12.5,19.8,0,1,2.000826,1.942969586,35.81228,139.72822
1,6,13,11,18,13,19.7,0,1,1.8474372,1.814540208,35.81228,139.72822
1,6,13,11,18,13.5,19.7,0,1,1.575765,1.615483682,35.81228,139.72822
1,6,13,11,18,14,19.3,0,1,1.279824,1.263623271,35.81228,139.72822
1,6,13,11,18,14.5,19.3,0,1,0.8935776,0.843355629,35.81228,139.72822
1,6,13,11,18,15,18.8,0,1,0.49137,0.527315341,35.81228,139.72822
1,6,13,11,18,15.5,18.8,0,1,0.1663488,0.188802427,35.81228,139.72822
1,6,13,11,18,16,18,0,1,0.0873744,0.068955163,35.81228,139.72822
1,6,13,11,18,16.5,18,0,1,0.0873744,NaN,35.81228,139.72822
1,6,13,11,18,17,9.3,0,1,0.1023376,NaN,35.81228,139.72822
1,6,13,11,19,6.5,9.3,0,1,0.1023376,NaN,35.81228,139.72822
1,6,13,11,19,7,9.9,0,2,0.350506,0.334199593,35.81228,139.72822
1,6,13,11,19,7.5,9.9,0,2,1.5336574,1.046182833,35.81228,139.72822
1,6,13,11,19,8,11.1,0,1,1.8471996,1.168416729,35.81228,139.72822
1,6,13,11,19,8.5,11.1,0,1,1.971681,1.728960185,35.81228,139.72822
1,6,13,11,19,9,13.2,0,2,2.1160272,2.189782967,35.81228,139.72822
1,6,13,11,19,9.5,13.2,0,2,2.2182732,2.245167617,35.81228,139.72822
1,6,13,11,19,10,14.2,0,1,2.3208928,1.910299844,35.81228,139.72822
1,6,13,11,19,10.5,14.2,0,1,2.5855328,2.209983393,35.81228,139.72822
1,6,13,11,19,11,15.2,0,1,2.523586,2.452313865,35.81228,139.72822
1,6,13,11,19,11.5,15.2,0,1,2.42136,2.423834019,35.81228,139.72822
1,6,13,11,19,12,17,0,1,2.3006288,2.278881109,35.81228,139.72822
1,6,13,11,19,12.5,17,0,1,2.1779106,2.1632017,35.81228,139.72822
1,6,13,11,19,13,16.5,0,1,1.9919646,1.847529027,35.81228,139.72822
1,6,13,11,19,13.5,16.5,0,1,1.72197,1.771366984,35.81228,139.72822
1,6,13,11,19,14,16,0,1,1.4064,1.319799584,35.81228,139.72822
1,6,13,11,19,14.5,16,0,1,0.9807798,0.941343124,35.81228,139.72822
1,6,13,11,19,15,15.6,0,1,0.574754,0.503773096,35.81228,139.72822
1,6,13,11,19,15.5,15.6,0,1,0.2186064,0.23559592,35.81228,139.72822
1,6,13,11,19,16,14.7,0,1,0.0873744,0.055846765,35.81228,139.72822
1,6,13,11,19,16.5,14.7,0,1,0.0873744,NaN,35.81228,139.72822
1,6,13,11,19,17,9.2,0,1,0.1023376,NaN,35.81228,139.72822
1,6,13,11,20,6.5,9.2,0,1,0.1023376,0.051356121,35.81228,139.72822
1,6,13,11,20,7,9.1,0,1,0.3309696,0.291060763,35.81228,139.72822
1,6,13,11,20,7.5,9.1,0,1,1.51182,1.159401622,35.81228,139.72822
1,6,13,11,20,8,10.1,0,1,1.8673216,1.496848355,35.81228,139.72822
1,6,13,11,20,8.5,10.1,0,1,2.1152832,1.845839155,35.81228,139.72822
1,6,13,11,20,9,10.9,0,1,2.2998136,2.204904341,35.81228,139.72822
1,6,13,11,20,9.5,10.9,0,1,2.4018366,1.938074994,35.81228,139.72822
1,6,13,11,20,10,12.3,0,1,2.4823232,2.444380863,35.81228,139.72822
1,6,13,11,20,10.5,12.3,0,1,2.4823232,2.350888447,35.81228,139.72822
1,6,13,11,20,11,14.9,0,1,2.421172,2.411045488,35.81228,139.72822
1,6,13,11,20,11.5,14.9,0,1,2.38032,2.181988839,35.81228,139.72822
1,6,13,11,20,12,15.5,0,1,2.27846,2.23219837,35.81228,139.72822
1,6,13,11,20,12.5,15.5,0,1,2.1365142,2.024275658,35.81228,139.72822
1,6,13,11,20,13,16.8,0,1,1.9291266,1.910089556,35.81228,139.72822
1,6,13,11,20,13.5,16.8,0,1,1.637135,1.63645215,35.81228,139.72822
1,6,13,11,20,14,16.5,0,1,1.322016,1.263312948,35.81228,139.72822
1,6,13,11,20,14.5,16.5,0,1,0.9150968,0.838711157,35.81228,139.72822
1,6,13,11,20,15,15.8,0,1,0.512216,0.479884045,35.81228,139.72822
1,6,13,11,20,15.5,15.8,0,1,0.201096,0.138661703,35.81228,139.72822
1,6,13,11,20,16,15.2,0,1,0.0873744,0.08030158,35.81228,139.72822
1,6,13,11,20,16.5,15.2,0,1,0.0873744,NaN,35.81228,139.72822
1,6,13,11,20,17,8.7,0,1,0.0873768,NaN,35.81228,139.72822
1,6,13,11,21,6.5,8.7,0,1,0.0873768,NaN,35.81228,139.72822
1,6,13,11,21,7,9.3,0,1,0.2924714,0.236267861,35.81228,139.72822
1,6,13,11,21,7.5,9.3,0,1,1.4916624,0.733310424,35.81228,139.72822
1,6,13,11,21,8,10.3,0,1,1.8572606,1.249535996,35.81228,139.72822
1,6,13,11,21,8.5,10.3,0,1,2.1244008,1.965858888,35.81228,139.72822
1,6,13,11,21,9,11.8,0,1,2.2998136,2.089435841,35.81228,139.72822
1,6,13,11,21,9.5,11.8,0,1,2.4225198,1.718619623,35.81228,139.72822
1,6,13,11,21,10,12.5,0,1,2.4823232,2.33967393,35.81228,139.72822
1,6,13,11,21,10.5,12.5,0,1,2.4823232,2.323722384,35.81228,139.72822
1,6,13,11,21,11,14.3,0,1,2.44218,2.475829853,35.81228,139.72822
1,6,13,11,21,11.5,14.3,0,1,2.362365,2.037969091,35.81228,139.72822
1,6,13,11,21,12,15.2,0,1,2.2587544,2.432004804,35.81228,139.72822
1,6,13,11,21,12.5,15.2,0,1,2.115816,2.043988692,35.81228,139.72822
1,6,13,11,21,13,15.7,0,1,1.9291266,1.846881314,35.81228,139.72822
1,6,13,11,21,13.5,15.7,0,1,1.637135,1.591006925,35.81228,139.72822
1,6,13,11,21,14,15.3,0,1,1.30092,1.26476199,35.81228,139.72822
1,6,13,11,21,14.5,15.3,0,1,0.9371232,0.90317383,35.81228,139.72822
1,6,13,11,21,15,15.4,0,1,0.470524,0.475797722,35.81228,139.72822
1,6,13,11,21,15.5,15.4,0,1,0.1663488,0.136684776,35.81228,139.72822
1,6,13,11,21,16,15.4,0,1,0.0729736,0.044636117,35.81228,139.72822
1,6,13,11,21,16.5,15.4,0,1,0.0729736,NaN,35.81228,139.72822
1,6,13,11,21,17,8,0,1,0.0873768,NaN,35.81228,139.72822
1,6,13,11,22,6.5,8,0,1,0.0873768,NaN,35.81228,139.72822
1,6,13,11,22,7,7.9,0,1,0.2551224,0.245312047,35.81228,139.72822
1,6,13,11,22,7.5,7.9,0,1,1.4479876,0.874317288,35.81228,139.72822
1,6,13,11,22,8,10.2,0,1,1.8049434,1.511051348,35.81228,139.72822
1,6,13,11,22,8.5,10.2,0,1,2.0537394,1.835456944,35.81228,139.72822
1,6,13,11,22,9,12.3,0,1,2.2377236,1.637121641,35.81228,139.72822
1,6,13,11,22,9.5,12.3,0,1,2.3604702,2.117924182,35.81228,139.72822
1,6,13,11,22,10,13.3,0,1,2.421456,2.260879514,35.81228,139.72822
1,6,13,11,22,10.5,13.3,0,1,2.421456,2.458838941,35.81228,139.72822
1,6,13,11,22,11,14.8,0,2,2.40279,2.336654899,35.81228,139.72822
1,6,13,11,22,11.5,14.8,0,2,2.341845,2.215995404,35.81228,139.72822
1,6,13,11,22,12,16.1,0,1,2.21688,2.155270195,35.81228,139.72822
